loss,mae,mse,accuracy,val_loss,val_mae,val_mse,val_accuracy,epoch
4.792544841766357,1.451560378074646,4.792544841766357,0.30243903398513794,7.043981552124023,1.7354344129562378,7.043981552124023,0.3259085714817047,100
4.781469345092773,1.4534624814987183,4.781469821929932,0.30894309282302856,7.101964950561523,1.752566933631897,7.101964950561523,0.3223915696144104,101
4.638168811798096,1.4154707193374634,4.638168811798096,0.30121952295303345,6.8450493812561035,1.7055375576019287,6.8450493812561035,0.31652989983558655,102
4.649133205413818,1.4336717128753662,4.649133205413818,0.3105691075325012,6.774100303649902,1.7205132246017456,6.774100303649902,0.3177022337913513,103
4.6763434410095215,1.4294946193695068,4.67634391784668,0.31520000100135803,6.991270542144775,1.7954823970794678,6.991270542144775,0.3094958961009979,104
4.954939842224121,1.4524480104446411,4.954939842224121,0.3142276406288147,6.625734329223633,1.7046782970428467,6.625734329223633,0.32825320959091187,105
4.625150680541992,1.4362844228744507,4.625150680541992,0.3109756112098694,7.012009143829346,1.8501200675964355,7.012009620666504,0.20046892762184143,106
4.761415004730225,1.4351602792739868,4.761415004730225,0.3004065155982971,6.996718406677246,1.859614372253418,6.996718406677246,0.20046892762184143,107
4.7766337394714355,1.4652169942855835,4.7766337394714355,0.31341463327407837,7.191197872161865,1.8232510089874268,7.191197872161865,0.20633059740066528,108
4.532718658447266,1.4039355516433716,4.532718658447266,0.3154471516609192,7.519359588623047,1.8277071714401245,7.519359588623047,0.3270809054374695,109
5.143372058868408,1.5022491216659546,5.143372058868408,0.2959349453449249,6.682962894439697,1.7016276121139526,6.682962894439697,0.32825320959091187,110
4.651418685913086,1.422450065612793,4.651418685913086,0.3060975670814514,8.398045539855957,1.820225477218628,8.398045539855957,0.3259085714817047,111
4.524308681488037,1.4214593172073364,4.524308681488037,0.3264227509498596,7.973924160003662,1.8481374979019165,7.973924160003662,0.31652989983558655,112
4.961723327636719,1.465282678604126,4.961723327636719,0.3028455376625061,7.193940162658691,1.7815382480621338,7.193940162658691,0.3270809054374695,113
5.143414497375488,1.4476258754730225,5.143414497375488,0.31341463327407837,7.176550388336182,1.8086222410202026,7.176550388336182,0.32121923565864563,114
4.647285461425781,1.4525707960128784,4.647285461425781,0.3264227509498596,6.997607231140137,1.7623540163040161,6.997607231140137,0.32825320959091187,115
4.81425666809082,1.444152593612671,4.81425666809082,0.3085365891456604,6.8741583824157715,1.8316892385482788,6.8741583824157715,0.23915591835975647,116
4.611566066741943,1.4227733612060547,4.611566066741943,0.3052845597267151,6.807185173034668,1.7768009901046753,6.807185173034668,0.30832356214523315,117
5.180932998657227,1.5027445554733276,5.180932998657227,0.3073170781135559,6.845645904541016,1.735224962234497,6.845645904541016,0.3223915696144104,118
4.783659934997559,1.4424216747283936,4.783659934997559,0.3219512104988098,7.049883842468262,1.7683329582214355,7.049883842468262,0.3223915696144104,119
4.767814636230469,1.4390007257461548,4.767814636230469,0.31707316637039185,8.65047836303711,1.8869013786315918,8.65047836303711,0.3036342263221741,120
5.05715274810791,1.4886548519134521,5.05715274810791,0.29674795269966125,6.8079705238342285,1.6982536315917969,6.8079705238342285,0.32825320959091187,121
4.435502529144287,1.402138590812683,4.435502529144287,0.2926829159259796,6.7517924308776855,1.7233628034591675,6.7517924308776855,0.3270809054374695,122
4.765316009521484,1.4572619199752808,4.765316009521484,0.3097561001777649,7.5019121170043945,1.7726517915725708,7.5019121170043945,0.33294254541397095,123
4.750177383422852,1.4469026327133179,4.750177383422852,0.30894309282302856,6.736842632293701,1.7500593662261963,6.736842632293701,0.3188745677471161,124
4.8169846534729,1.443386435508728,4.8169846534729,0.3028455376625061,6.592990875244141,1.6870194673538208,6.592990875244141,0.3259085714817047,125
4.775453090667725,1.4246060848236084,4.775453090667725,0.31260162591934204,6.894437789916992,1.7254410982131958,6.894437789916992,0.32004690170288086,126
4.578273296356201,1.4233520030975342,4.578273773193359,0.30569106340408325,6.8753342628479,1.721971035003662,6.8753342628479,0.3317702114582062,127
4.7386698722839355,1.4536360502243042,4.7386698722839355,0.31341463327407837,7.4942545890808105,1.8391679525375366,7.4942545890808105,0.290738582611084,128
4.891804218292236,1.4550920724868774,4.891804218292236,0.2995935082435608,6.820206642150879,1.7322193384170532,6.820206642150879,0.3188745677471161,129
4.55179500579834,1.4158960580825806,4.55179500579834,0.31279999017715454,8.043380737304688,1.9215846061706543,8.043380737304688,0.22391559183597565,130
4.65549898147583,1.444067358970642,4.65549898147583,0.3105691075325012,6.961391925811768,1.8237313032150269,6.961391448974609,0.20046892762184143,131
4.930777072906494,1.432770013809204,4.930777072906494,0.31585365533828735,6.95038366317749,1.9109984636306763,6.95038366317749,0.20046892762184143,132
4.541083335876465,1.4285517930984497,4.541083335876465,0.3008130192756653,6.981001853942871,1.7278176546096802,6.981001853942871,0.3317702114582062,133
4.901867866516113,1.4341694116592407,4.901867866516113,0.3154471516609192,6.918334484100342,1.8134543895721436,6.918334484100342,0.20046892762184143,134
4.857058048248291,1.4747562408447266,4.857058048248291,0.315040647983551,8.480047225952148,1.8216654062271118,8.480047225952148,0.33294254541397095,135
4.630422115325928,1.4418373107910156,4.630422115325928,0.30934959650039673,6.685863971710205,1.7467561960220337,6.685863971710205,0.3305978775024414,136
4.998633861541748,1.4665873050689697,4.998633861541748,0.3162601590156555,7.0422282218933105,1.9171371459960938,7.0422282218933105,0.20046892762184143,137
4.473592281341553,1.418575406074524,4.473592281341553,0.30894309282302856,6.751709461212158,1.6799111366271973,6.751709461212158,0.3259085714817047,138
4.769330978393555,1.444783329963684,4.769330978393555,0.29756098985671997,6.6705732345581055,1.673385500907898,6.670572757720947,0.3317702114582062,139
4.874362468719482,1.4582188129425049,4.874362468719482,0.32154470682144165,7.182032585144043,1.9025170803070068,7.182032585144043,0.20046892762184143,140
4.642473220825195,1.4476838111877441,4.642473220825195,0.30813008546829224,6.7378082275390625,1.7393056154251099,6.7378082275390625,0.3094958961009979,141
4.864959239959717,1.463335394859314,4.864959239959717,0.2951219379901886,7.455551624298096,1.8072682619094849,7.455551624298096,0.3059788942337036,142
4.590047359466553,1.4085463285446167,4.590047359466553,0.3268292546272278,6.830560684204102,1.8019918203353882,6.830560684204102,0.21688158810138702,143
4.794445514678955,1.458959937095642,4.794445514678955,0.30365854501724243,7.058868885040283,1.7351126670837402,7.058868885040283,0.3259085714817047,144
4.634397506713867,1.4097765684127808,4.634397506713867,0.29878050088882446,6.750001907348633,1.8204634189605713,6.750001907348633,0.2731535732746124,145
4.641068458557129,1.4417638778686523,4.641068458557129,0.3130081295967102,6.754306793212891,1.7360622882843018,6.754306793212891,0.3059788942337036,146
4.855876922607422,1.463895320892334,4.855876922607422,0.2995935082435608,6.653169631958008,1.6889897584915161,6.653169631958008,0.32942554354667664,147
4.657144546508789,1.4051159620285034,4.657144546508789,0.3085365891456604,7.301689624786377,1.7465567588806152,7.301689624786377,0.298944890499115,148
4.718484401702881,1.434262752532959,4.718484401702881,0.30447155237197876,6.7576422691345215,1.7351658344268799,6.7576422691345215,0.32121923565864563,149
4.748095512390137,1.4270671606063843,4.748095512390137,0.31707316637039185,6.669990539550781,1.6980767250061035,6.669990539550781,0.3223915696144104,150
4.757445335388184,1.4302672147750854,4.757445335388184,0.30894309282302856,6.782400608062744,1.712785243988037,6.782400608062744,0.3259085714817047,151
4.480509281158447,1.402510404586792,4.480509281158447,0.31951218843460083,7.0833330154418945,1.7226331233978271,7.0833330154418945,0.3270809054374695,152
4.523599147796631,1.391473412513733,4.523599147796631,0.31829267740249634,6.820521354675293,1.7292213439941406,6.820521354675293,0.32473623752593994,153
4.816972255706787,1.4443901777267456,4.816972255706787,0.3142276406288147,6.966433525085449,1.8669586181640625,6.966433525085449,0.2180539220571518,154
4.847994804382324,1.460538625717163,4.847994804382324,0.31138211488723755,7.0053253173828125,1.7913738489151,7.0053253173828125,0.290738582611084,155
4.6844048500061035,1.4414199590682983,4.6844048500061035,0.30959999561309814,6.834292888641357,1.7351150512695312,6.834292888641357,0.32356390357017517,156
4.740496635437012,1.415897011756897,4.740496635437012,0.3048780560493469,6.684702396392822,1.6941696405410767,6.684702396392822,0.32825320959091187,157
4.606240272521973,1.4284790754318237,4.606240272521973,0.3130081295967102,6.92356014251709,1.7463620901107788,6.92356014251709,0.32473623752593994,158
4.644285678863525,1.3876992464065552,4.644285678863525,0.3207316994667053,7.603461742401123,1.8131417036056519,7.603461742401123,0.3188745677471161,159
4.707455158233643,1.434387445449829,4.707455158233643,0.3186991810798645,6.67634391784668,1.809330940246582,6.67634391784668,0.20046892762184143,160
4.703287601470947,1.4204685688018799,4.703287601470947,0.3008130192756653,7.117002964019775,1.8198589086532593,7.117002964019775,0.2942555546760559,161
4.6458282470703125,1.429747462272644,4.6458282470703125,0.3028455376625061,7.492410659790039,1.8493621349334717,7.492410659790039,0.27549824118614197,162
4.599926948547363,1.4298887252807617,4.599926948547363,0.3060975670814514,7.065904140472412,1.8155063390731812,7.065904140472412,0.31652989983558655,163
4.731793403625488,1.4278236627578735,4.731793403625488,0.31463414430618286,6.796958923339844,1.7440762519836426,6.796958923339844,0.3259085714817047,164
4.651372909545898,1.4408092498779297,4.651372909545898,0.3065040707588196,6.863929271697998,1.7382704019546509,6.863929271697998,0.32004690170288086,165
4.650904655456543,1.4120291471481323,4.650904655456543,0.30813008546829224,6.803454399108887,1.79004967212677,6.803454399108887,0.2860492467880249,166
4.524287700653076,1.415069580078125,4.524287700653076,0.31260162591934204,6.7560648918151855,1.7011405229568481,6.7560648918151855,0.3259085714817047,167
4.8302693367004395,1.4270079135894775,4.8302693367004395,0.31951218843460083,6.607362270355225,1.6915321350097656,6.607362270355225,0.31652989983558655,168
4.585305690765381,1.439732551574707,4.585305690765381,0.2772357761859894,7.525073051452637,1.800788164138794,7.525073528289795,0.3223915696144104,169
5.039977073669434,1.4553605318069458,5.039977550506592,0.3219512104988098,6.799726963043213,1.7209157943725586,6.799726963043213,0.3270809054374695,170
4.878637790679932,1.4245061874389648,4.878637313842773,0.30894309282302856,7.092723846435547,1.7361042499542236,7.092723846435547,0.3259085714817047,171
4.326372146606445,1.3943240642547607,4.326372146606445,0.30447155237197876,7.11492919921875,1.736220121383667,7.114928722381592,0.32825320959091187,172
4.8595404624938965,1.460736632347107,4.8595404624938965,0.2971544861793518,6.963330268859863,1.7086495161056519,6.963330268859863,0.32942554354667664,173
4.194939613342285,1.367875337600708,4.194939613342285,0.30569106340408325,6.729378700256348,1.7217572927474976,6.729378700256348,0.3188745677471161,174
5.0614013671875,1.4915775060653687,5.0614013671875,0.29471543431282043,7.1826982498168945,1.7674537897109985,7.1826982498168945,0.3094958961009979,175
4.411909103393555,1.3906440734863281,4.411909103393555,0.3231707215309143,6.87275505065918,1.79494047164917,6.87275505065918,0.20750293135643005,176
4.362320899963379,1.380812406539917,4.362320899963379,0.30447155237197876,6.982883930206299,1.7600082159042358,6.982883930206299,0.32121923565864563,177
4.802361965179443,1.4530243873596191,4.802361965179443,0.30894309282302856,7.236563205718994,1.7906485795974731,7.236563205718994,0.3059788942337036,178
4.751796722412109,1.4380608797073364,4.751796722412109,0.3020325303077698,6.878035068511963,1.7128534317016602,6.878035068511963,0.3259085714817047,179
4.585816860198975,1.4102668762207031,4.585816860198975,0.3166666626930237,6.7785468101501465,1.7202799320220947,6.7785468101501465,0.3270809054374695,180
4.6064629554748535,1.4277487993240356,4.6064629554748535,0.3178861737251282,6.906905651092529,1.7424718141555786,6.906906604766846,0.3153575658798218,181
4.670688629150391,1.4333288669586182,4.670688629150391,0.29840001463890076,6.958016872406006,1.7590194940567017,6.958016872406006,0.3270809054374695,182
4.416870594024658,1.3948237895965576,4.416870594024658,0.31016260385513306,7.514355182647705,1.815258502960205,7.514355182647705,0.30832356214523315,183
5.1279377937316895,1.4696714878082275,5.1279377937316895,0.3142276406288147,6.96742582321167,1.7562741041183472,6.96742582321167,0.3153575658798218,184
4.513421058654785,1.4019250869750977,4.513421058654785,0.31382113695144653,7.329472064971924,1.7445610761642456,7.329472064971924,0.32825320959091187,185
4.918240547180176,1.4754557609558105,4.918240547180176,0.29471543431282043,7.000747203826904,1.830499291419983,7.000747203826904,0.24853459000587463,186
5.034623146057129,1.4342677593231201,5.034623146057129,0.319918692111969,8.053304672241211,1.9354057312011719,8.053304672241211,0.20046892762184143,187
4.176661491394043,1.3613351583480835,4.176661491394043,0.319918692111969,7.1475348472595215,1.7758091688156128,7.1475348472595215,0.32004690170288086,188
5.68480110168457,1.5029605627059937,5.68480110168457,0.31707316637039185,7.108972072601318,1.8219629526138306,7.108972072601318,0.20750293135643005,189
4.559010982513428,1.4337667226791382,4.559010982513428,0.3052845597267151,7.0362138748168945,1.7915986776351929,7.0362138748168945,0.3071512281894684,190
4.589225769042969,1.4233494997024536,4.589225769042969,0.31463414430618286,6.927551746368408,1.7087799310684204,6.927551746368408,0.33294254541397095,191
4.656078815460205,1.4028003215789795,4.656078815460205,0.3154471516609192,7.048171043395996,1.800925374031067,7.048171043395996,0.28839391469955444,192
4.7732343673706055,1.4491915702819824,4.7732343673706055,0.3004065155982971,7.6601080894470215,1.8261569738388062,7.6601080894470215,0.2942555546760559,193
4.87327241897583,1.4606043100357056,4.87327241897583,0.2995935082435608,6.804462432861328,1.7191721200942993,6.804462432861328,0.32473623752593994,194
4.58738899230957,1.4391602277755737,4.58738899230957,0.32276421785354614,7.84661340713501,1.846179485321045,7.84661340713501,0.3177022337913513,195
4.809836387634277,1.4304858446121216,4.809836387634277,0.30934959650039673,6.8541154861450195,1.7075282335281372,6.8541154861450195,0.3223915696144104,196
4.376823902130127,1.3877575397491455,4.376823902130127,0.3105691075325012,6.775568008422852,1.6845424175262451,6.775568008422852,0.32356390357017517,197
4.88869571685791,1.459423542022705,4.88869571685791,0.2995935082435608,6.888482570648193,1.7240594625473022,6.888482570648193,0.32825320959091187,198
4.2865681648254395,1.3676363229751587,4.2865681648254395,0.3085365891456604,7.0896315574646,1.7537569999694824,7.0896315574646,0.3317702114582062,199
